id,budget,genres,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count
172385,103000000,"['Aventure', 'Animation', 'Comédie', 'Familial']",en,42.315,2014-03-19,500188435,102,6.485,3067
833593,0,"['Familial', 'Drame']",ko,42.307,2022-06-08,0,126,7.158,38
617653,100000000,"['Action', 'Drame', 'Histoire']",en,42.289,2021-10-13,30500000,152,7.489,2741
954,80000000,"['Aventure', 'Action', 'Thriller']",en,42.265,1996-05-22,457731198,110,6.955,7637
811061,0,"['Horreur', 'Thriller']",en,42.261,2022-03-25,0,93,5.597,36
830896,0,"['Fantastique', 'Aventure', 'Comédie']",en,42.249,2023-03-23,0,116,6.714,56
55779,47000000,"['Horreur', 'Mystère']",en,42.248,2011-08-12,157887643,95,6.083,2973
338967,42000000,"['Comédie', 'Horreur']",en,42.218,2019-10-09,122801777,99,6.972,4975
770254,0,"['Animation', 'Familial', 'Aventure', 'Comédie']",en,42.217,2021-12-03,0,92,7.827,649
765172,0,"['Animation', 'Action', 'Science-Fiction']",en,42.214,2022-08-05,0,82,7.452,114
310,80000000,"['Fantastique', 'Comédie']",en,42.214,2003-05-23,484592874,101,6.7,9755
1103856,0,['Drame'],tl,42.202,2023-04-28,0,0,3.0,1
20526,170000000,"['Aventure', 'Action', 'Science-Fiction']",en,42.177,2010-12-14,400062763,127,6.443,6429
346672,35000000,"['Fantastique', 'Action', 'Thriller', 'Horreur']",en,42.167,2016-11-24,81093313,93,5.828,3326
320288,200000000,"['Fantastique', 'Science-Fiction', 'Action', 'Aventure']",en,42.153,2019-06-05,252442974,113,6.0,5735
264859,0,"['Romance', 'Comédie']",de,42.114,1983-07-22,0,90,5.5,14
41630,25000000,"['Comédie', 'Romance']",en,42.095,2011-01-21,149228077,115,6.29,4267
2907,30000000,"['Comédie', 'Fantastique']",en,42.088,1991-11-22,191502426,99,7.029,4004
843380,0,"['Western', 'Thriller']",en,42.084,2022-09-30,0,114,5.8,75
476968,5000000,"['Drame', 'Histoire']",en,42.081,2018-03-23,22525668,100,7.5,292
778855,20000000,"['Animation', 'Aventure', 'Comédie', 'Familial', 'Fantastique']",en,42.068,2022-02-16,0,91,7.487,223
717980,0,"['Thriller', 'Crime', 'Drame']",en,41.983,2023-02-10,0,116,7.058,251
2758,47000000,"['Comédie', 'Familial', 'Fantastique']",en,41.976,1993-11-19,48919043,94,6.953,2606
831946,0,"['Action', 'Thriller', 'Aventure']",en,41.972,2022-05-26,0,98,6.185,606
52520,70000000,"['Fantastique', 'Action', 'Horreur']",en,41.902,2012-01-19,160112671,88,6.298,3688
128,26500000,"['Aventure', 'Fantastique', 'Animation']",ja,41.892,1997-07-12,159414369,135,8.34,6918
583083,0,"['Comédie', 'Romance']",en,41.877,2020-07-24,0,134,7.729,4715
300671,50000000,"['Guerre', 'Action', 'Histoire', 'Drame']",en,41.85,2016-01-14,69411370,144,7.271,3094
522627,22000000,"['Comédie', 'Crime', 'Action']",en,41.846,2020-01-01,115171795,113,7.685,4823
11012,0,"['Drame', 'Romance']",en,41.822,1992-12-02,7532911,111,6.627,374
694,19000000,"['Horreur', 'Thriller']",en,41.819,1980-05-23,44781695,119,8.222,15636
1022256,0,"['Documentaire', 'Musique']",en,41.806,2022-11-04,0,95,8.23,201
22164,3700000,"['Action', 'Drame', 'Thriller']",en,41.791,2009-02-07,0,90,7.369,646
873256,0,"['Romance', 'Comédie']",pl,41.779,2023-04-26,0,0,7.25,4
50124,0,"['Comédie', 'Romance']",it,41.718,1998-06-01,0,98,4.794,172
619778,40000000,"['Horreur', 'Mystère', 'Thriller']",en,41.716,2021-09-01,34891791,111,6.868,1862
44214,13000000,"['Drame', 'Thriller', 'Horreur']",en,41.672,2010-12-03,329398046,103,7.664,13198
9399,6000000,['Action'],en,41.664,1990-06-07,24271196,108,6.531,881
1010819,0,"['Animation', 'Familial', 'Comédie', 'Science-Fiction']",en,41.653,2022-08-10,0,5,7.395,203
11186,13000000,"['Horreur', 'Thriller']",en,41.633,1990-11-09,35763605,83,6.2,1537
296,200000000,"['Action', 'Thriller', 'Science-Fiction']",en,41.615,2003-07-02,435000000,109,6.133,5863
152601,23000000,"['Romance', 'Science-Fiction', 'Drame']",en,41.595,2013-12-18,47351251,126,7.862,13043
643274,0,['Romance'],ko,41.583,2019-04-29,0,84,6.4,8
74997,0,"['Drame', 'Horreur', 'Crime']",en,41.583,2011-10-06,0,88,4.794,1157
7485,61000000,"['Action', 'Drame', 'Mystère', 'Thriller', 'Crime']",en,41.576,2007-03-22,95696996,124,7.079,4202
481836,0,"['Drame', 'Romance']",ko,41.569,2017-08-01,0,80,5.0,3
84308,0,['Drame'],es,41.554,2011-09-22,0,104,6.52,51
621,6000000,"['Romance', 'Comédie']",en,41.553,1978-07-07,181813770,110,7.405,6557
25475,0,"['Animation', 'Familial', 'Aventure', 'Fantastique']",en,41.517,2009-09-03,0,75,6.793,861
9378,42000000,"['Horreur', 'Thriller']",en,41.492,2001-10-26,68467960,91,6.215,1810
855262,0,"['Comédie', 'Drame', 'Histoire', 'Romance']",en,41.468,2023-03-17,0,95,7.2,16
267860,60000000,"['Action', 'Thriller']",en,41.465,2016-03-02,205754447,99,6.168,4260
700979,0,['Romance'],ko,41.453,2018-07-05,0,74,0.0,0
496450,86000000,"['Animation', 'Fantastique', 'Action', 'Familial']",fr,41.436,2023-07-05,0,107,0.0,0
578,7000000,"['Horreur', 'Thriller', 'Aventure']",en,41.432,1975-06-20,470653000,124,7.655,9117
205584,140000000,"['Action', 'Aventure', 'Fantastique']",en,41.376,2016-02-25,150680864,128,5.617,3713
756681,0,['Horreur'],es,41.362,2022-04-22,0,100,6.076,172
937013,0,"['Action', 'Mystère', 'Aventure']",zh,41.342,2022-02-10,0,74,5.688,8
728366,0,"['Crime', 'Thriller']",en,41.335,2022-01-14,0,102,5.771,70
988078,0,"['Romance', 'Drame']",es,41.334,2023-06-23,0,0,0.0,0
139038,2500000,"['Comédie', 'Horreur']",en,41.313,2013-01-11,60141683,87,5.83,1628
854,23000000,"['Romance', 'Comédie', 'Crime', 'Fantastique']",en,41.299,1994-07-29,351583407,100,6.928,9064
604,150000000,"['Aventure', 'Action', 'Thriller', 'Science-Fiction']",en,41.297,2003-05-15,738599701,138,7.035,9788
454286,0,['Drame'],en,41.286,2018-03-30,5728940,105,6.856,181
2109,33000000,"['Action', 'Comédie', 'Crime']",en,41.286,1998-09-18,244721064,95,7.001,4156
72559,130000000,"['Science-Fiction', 'Aventure', 'Action', 'Thriller']",en,41.261,2013-03-27,371876278,110,5.591,5088
220289,0,"['Thriller', 'Science-Fiction']",en,41.21,2013-09-19,102617,89,7.257,2439
228066,40000000,"['Drame', 'Science-Fiction', 'Thriller']",en,41.208,2015-11-10,34227298,110,5.916,1921
98008,0,"['Drame', 'Comédie']",it,41.202,1969-02-26,0,80,5.2,14
928381,0,"['Action', 'Thriller', 'Crime']",fr,41.195,2022-02-25,0,95,6.092,319
841755,0,"['Animation', 'Action', 'Fantastique']",en,41.165,2021-08-31,0,80,7.8,339
9353,35000000,"['Comédie', 'Familial']",en,41.152,2006-06-16,99255460,92,6.353,1360
481084,40000000,"['Familial', 'Animation', 'Comédie', 'Fantastique']",en,41.083,2019-10-10,204394183,87,6.621,2029
290098,8575000,"['Thriller', 'Drame', 'Romance']",ko,41.052,2016-06-01,38600000,145,8.248,3105
915931,0,['Drame'],fr,41.022,2022-09-07,3492269,105,7.168,176
137113,178000000,"['Action', 'Science-Fiction']",en,41.02,2014-05-27,370541256,108,7.6,12446
23047,40000000,"['Aventure', 'Fantastique', 'Action']",en,40.974,2011-01-07,91627228,95,5.429,2189
481848,109000000,"['Aventure', 'Familial', 'Drame']",en,40.917,2020-02-19,111202881,100,7.562,3232
575088,0,['Horreur'],ru,40.842,2020-02-27,0,96,6.05,212
206487,5500000,"['Science-Fiction', 'Thriller']",en,40.84,2014-08-28,4942449,97,7.438,5692
869,100000000,"['Thriller', 'Science-Fiction', 'Action', 'Aventure']",en,40.78,2001-07-25,362211740,120,5.7,3538
10530,55000000,"['Aventure', 'Animation', 'Familial', 'Romance']",en,40.767,1995-06-14,346079773,82,6.936,5152
11249,12000000,"['Comédie', 'Horreur', 'Thriller']",en,40.74,2004-11-12,24829644,87,5.429,1357
281957,135000000,"['Western', 'Drame', 'Aventure']",en,40.737,2015-12-25,532950503,157,7.521,16726
4705,0,['Comédie'],it,40.733,1975-12-19,0,100,5.5,31
68737,95000000,"['Aventure', 'Fantastique']",en,40.715,2014-12-12,114178613,102,5.5,2300
1078862,0,"['Comédie', 'Drame']",es,40.685,2023-02-14,0,97,6.705,44
364,80000000,"['Action', 'Fantastique']",en,40.659,1992-06-19,280000000,126,6.901,5742
100402,170000000,"['Action', 'Aventure', 'Science-Fiction']",en,40.654,2014-03-20,714766572,136,7.676,17229
864873,0,"['Thriller', 'Drame', 'Horreur']",en,40.653,2021-10-27,0,88,6.054,517
629015,0,"['Thriller', 'Horreur', 'Drame']",en,40.636,2022-03-24,304106,89,7.007,288
333484,90000000,"['Aventure', 'Action', 'Western']",en,40.629,2016-09-14,162360636,132,6.408,5396
339403,34000000,"['Action', 'Crime']",en,40.621,2017-06-28,226945087,113,7.456,14233
259694,38000000,"['Comédie', 'Romance']",en,40.614,2016-01-21,112343513,110,6.23,2990
567604,0,"['Comédie', 'Action', 'Aventure']",en,40.613,2018-12-11,0,116,7.144,621
44943,70000000,"['Science-Fiction', 'Action']",en,40.596,2011-03-08,211819354,116,5.726,3111
136797,66000000,"['Action', 'Crime', 'Drame', 'Thriller']",en,40.588,2014-03-12,203277636,125,6.375,3906
134374,25000000,"['Action', 'Crime', 'Comédie']",en,40.588,2013-04-18,87305549,130,6.2,4004
506574,15000000,"['Familial', 'Téléfilm', 'Musique', 'Aventure', 'Fantastique']",en,40.559,2019-08-02,0,106,7.767,1334
95,140000000,"['Action', 'Thriller', 'Science-Fiction', 'Aventure']",en,40.551,1998-07-01,553799566,148,6.823,7095
9286,25000000,"['Horreur', 'Mystère']",en,40.55,2006-02-09,118890272,93,6.07,3367
1089,24000000,"['Action', 'Thriller', 'Crime']",en,40.547,1991-01-31,83531958,120,7.121,3059
10588,109000000,"['Comédie', 'Aventure', 'Familial', 'Fantastique']",en,40.51,2003-11-21,133800000,83,5.33,1450
45453,0,"['Thriller', 'Crime']",cn,40.508,1993-05-27,0,95,5.05,20
695568,0,['Drame'],en,40.491,2020-04-21,0,106,5.8,18
854467,0,"['Action', 'Thriller', 'Crime']",en,40.467,2022-02-11,0,124,6.9,79
1375,42000000,['Drame'],en,40.465,1990-11-16,119946358,104,5.763,2783
769,25000000,"['Drame', 'Crime']",en,40.45,1990-09-12,46835000,141,8.467,11192
772,18000000,"['Comédie', 'Familial', 'Aventure']",en,40.35,1992-11-19,358994850,119,6.7,8419
391757,0,"['Drame', 'Action']",en,40.343,2016-06-05,0,101,7.044,405
76492,85000000,"['Animation', 'Comédie', 'Familial', 'Fantastique']",en,40.321,2012-09-20,358375603,91,6.955,7834
1246,24000000,['Drame'],en,40.288,2006-12-20,155929020,105,6.833,3041
526811,0,"['Romance', 'Drame']",fr,40.245,2021-01-14,75167,99,4.9,36
567748,0,"['Drame', 'Thriller']",en,40.244,2021-09-24,0,90,6.407,2153
28609,0,"['Animation', 'Action', 'Fantastique']",ja,40.221,1989-07-15,14000000,45,6.654,463
471707,0,['Drame'],pl,40.214,2019-09-10,0,115,7.684,455
324852,80000000,"['Action', 'Animation', 'Comédie', 'Familial', 'Aventure']",en,40.208,2017-06-15,1031552585,90,6.45,6408
831405,0,"['Animation', 'Science-Fiction', 'Fantastique', 'Action']",en,40.203,2021-10-09,0,78,7.521,678
16119,0,"['Animation', 'Romance', 'Familial', 'Fantastique']",en,40.184,2007-02-06,0,70,6.5,1114
153518,73000000,"['Animation', 'Aventure', 'Comédie']",en,40.169,2016-05-11,349779543,98,6.2,3245
843906,0,"['Animation', 'Comédie', 'Mystère', 'Familial', 'Fantastique']",en,40.165,2021-09-14,0,72,7.915,343
193893,17000000,['Comédie'],en,40.132,2014-08-13,136621271,100,6.46,2519
776797,0,"['Horreur', 'Thriller']",zh,40.117,2021-01-22,0,100,6.821,542
470878,7000000,"['Musique', 'Drame']",en,40.114,2018-02-14,86026201,110,7.522,404
265208,30000000,"['Thriller', 'Crime', 'Action']",en,40.102,2015-01-14,0,92,5.63,1565
424694,52000000,"['Musique', 'Drame', 'Histoire']",en,40.09,2018-10-24,903992901,134,8.005,15609
929,130000000,"['Science-Fiction', 'Action', 'Thriller']",en,40.065,1998-05-20,379014294,140,5.61,3423
1073125,0,"['Romance', 'Comédie', 'Drame']",tr,40.052,2023-02-03,0,91,6.867,15
1081313,0,"['Romance', 'Drame']",pl,40.051,2023-03-01,0,92,6.267,60
44833,209000000,"['Thriller', 'Action', 'Aventure', 'Science-Fiction']",en,40.026,2012-04-11,303025485,130,5.799,4980
8247,85000000,"['Action', 'Aventure', 'Science-Fiction']",en,40.017,2008-02-13,222231186,87,6.138,5161
324558,0,['Documentaire'],en,40.011,2015-02-06,0,94,6.246,140
38142,5000000,"['Animation', 'Drame', 'Familial', 'Romance']",ja,39.992,2007-03-03,0,63,7.3,1679
10545,100000000,"['Drame', 'Animation', 'Familial']",en,39.983,1996-06-21,325338851,90,7.098,4469
15167,0,"['Animation', 'Familial']",en,39.959,2001-09-30,0,76,6.817,940
804095,40000000,['Drame'],en,39.953,2022-11-11,44937023,151,7.849,1294
524047,34000000,"['Action', 'Thriller', 'Drame']",en,39.917,2020-07-29,52300000,119,7.136,3800
766907,0,"['Action', 'Aventure', 'Thriller']",en,39.879,2022-01-07,0,91,5.6,120
436931,0,"['Familial', 'Animation', 'Aventure', 'Fantastique']",ja,39.878,2017-07-15,37552144,98,7.026,566
607397,0,['Romance'],ko,39.862,2019-03-22,0,91,1.0,1
942922,28000000,['Comédie'],en,39.857,2023-02-03,29637811,99,6.8,55
893086,105,['Thriller'],en,39.857,2022-06-17,94909,97,7.079,89
109451,78000000,"['Animation', 'Familial', 'Comédie']",en,39.813,2013-09-26,248384621,95,6.44,2799
8456,20000000,"['Drame', 'Action']",en,39.808,2008-03-04,41627431,110,6.753,2082
58428,750000,"['Horreur', 'Thriller']",en,39.721,2011-08-18,78396,97,5.409,571
1584,35000000,"['Comédie', 'Musique', 'Familial']",en,39.713,2003-10-03,131095990,108,7.061,5004
68735,160000000,"['Action', 'Aventure', 'Fantastique']",en,39.709,2016-05-25,433677183,124,6.357,6164
13448,150000000,"['Thriller', 'Mystère']",en,39.689,2009-05-13,485930816,139,6.696,6208
500259,0,"['Drame', 'Romance']",de,39.688,2018-02-22,0,119,7.316,114
1016116,0,"['Comédie', 'Fantastique', 'Romance']",es,39.682,2022-12-29,0,100,7.4,15
509967,150000000,"['Action', 'Comédie', 'Thriller']",en,39.673,2019-12-13,0,127,6.344,4193
456740,50000000,"['Fantastique', 'Horreur', 'Action', 'Aventure']",en,39.647,2019-04-10,55065289,120,5.546,3005
939243,0,"['Action', 'Comédie', 'Familial', 'Science-Fiction']",en,39.619,2024-12-18,0,0,0.0,0
42246,0,"['Familial', 'Animation', 'Comédie', 'Action', 'Aventure']",en,39.611,2005-10-11,0,71,6.9,223
36728,0,"['Action', 'Aventure', 'Comédie', 'Drame', 'Fantastique', 'Animation']",ja,39.576,2009-08-01,8084148,95,7.209,371
862551,0,['Comédie'],en,39.562,2022-08-26,0,104,5.987,671
74,132000000,"['Aventure', 'Thriller', 'Science-Fiction']",en,39.557,2005-06-28,603873119,116,6.495,7458
565770,70000000,"['Action', 'Science-Fiction']",en,39.544,2023-08-16,0,0,0.0,0
973608,0,"['Comédie', 'Familial', 'Animation']",ko,39.538,2022-05-25,0,33,7.25,74
632065,0,['Comédie'],en,39.502,2023-01-12,0,100,6.4,56
339964,177200000,"['Aventure', 'Science-Fiction', 'Action']",en,39.502,2017-07-20,225973340,137,6.63,6782
491480,0,"['Drame', 'Histoire', 'Familial']",en,39.457,2019-02-14,0,113,7.944,1444
100042,40000000,['Comédie'],en,39.451,2014-11-12,169837010,109,5.551,2840
507089,0,"['Horreur', 'Thriller']",en,39.448,2023-10-26,0,0,0.0,0
1371,17000000,['Drame'],en,39.431,1982-05-28,270000000,99,6.869,3571
374720,0,"['Guerre', 'Action', 'Drame']",en,39.421,2017-07-19,527000000,106,7.46,14986
553604,0,"['Thriller', 'Action', 'Crime', 'Drame']",en,39.407,2020-09-03,31220247,98,6.515,1454
632856,75000000,['Comédie'],en,39.402,2022-11-10,0,127,7.042,405
7451,70000000,"['Action', 'Aventure', 'Thriller']",en,39.396,2002-08-09,277448382,124,5.91,3754
10528,90000000,"['Action', 'Aventure', 'Crime', 'Mystère']",en,39.393,2009-12-23,524028679,129,7.199,12884
619297,0,"['Action', 'Thriller', 'Drame']",en,39.387,2021-08-18,0,110,6.696,1051
588921,0,"['Aventure', 'Animation', 'Familial', 'Fantastique']",en,39.347,2021-02-09,10237061,84,7.061,387
8913,11500000,"['Horreur', 'Drame']",en,39.341,1989-04-21,57469467,102,6.594,1855
823766,0,"['Drame', 'Mystère']",en,39.316,2022-11-02,0,108,6.671,571
1735,145000000,"['Aventure', 'Action', 'Fantastique']",en,39.285,2008-07-01,403449830,111,5.465,3995
581387,17700000,"['Action', 'Aventure', 'Thriller']",ko,39.278,2019-12-19,61321941,130,6.796,493
191561,0,['Drame'],zh,39.27,1996-08-10,0,96,4.9,5
132232,15000000,['Horreur'],en,39.238,2013-01-17,146497771,100,6.2,3799
9373,9500000,['Horreur'],en,39.237,2003-05-21,107363905,98,6.223,2301
106909,0,['Comédie'],it,39.22,1975-07-11,0,89,5.64,43
591273,0,"['Mystère', 'Horreur']",en,39.211,2021-06-28,0,107,6.74,1890
1824,75000000,"['Comédie', 'Romance']",en,39.203,2004-02-13,196482882,99,6.832,6492
412117,80000000,"['Aventure', 'Animation', 'Comédie', 'Familial']",en,39.191,2019-05-24,155152550,86,6.979,2690
9341,60000000,"['Action', 'Thriller', 'Aventure', 'Science-Fiction']",en,39.132,2003-03-28,74208267,134,5.754,1588
419430,4500000,"['Mystère', 'Thriller', 'Horreur']",en,39.123,2017-02-24,255407969,104,7.618,15554
114,14000000,"['Comédie', 'Romance']",en,39.118,1990-03-23,463406268,119,7.425,6997
27066,0,"['Drame', 'Romance']",it,39.092,1994-01-27,0,90,4.946,138
159824,80000000,"['Animation', 'Comédie', 'Familial', 'Fantastique']",en,39.047,2015-09-21,473226958,90,6.786,5186
7278,30000000,['Comédie'],en,39.045,2008-01-24,85897593,79,4.036,1464
138832,37000000,"['Comédie', 'Crime']",en,39.007,2013-08-07,269994119,118,6.806,8062
293863,25000000,"['Romance', 'Fantastique', 'Drame']",en,38.98,2015-04-16,65663276,113,7.459,5888
50723,0,"['Aventure', 'Action', 'Animation']",ja,38.955,2010-07-31,8500000,105,6.987,374
896448,0,"['Fantastique', 'Horreur', 'Thriller', 'Mystère']",en,38.954,2022-04-01,0,93,6.8,57
76493,65000000,['Comédie'],en,38.944,2012-05-15,179379533,83,6.165,5237
51620,7000000,"['Action', 'Thriller', 'Science-Fiction']",en,38.942,2010-11-12,0,110,5.78,972
38594,0,"['Animation', 'Action', 'Aventure', 'Science-Fiction']",ja,38.903,2008-09-21,0,35,6.147,249
257445,58000000,"['Aventure', 'Horreur', 'Comédie']",en,38.897,2015-08-05,158162788,104,6.312,3415
339527,0,"['Thriller', 'Crime', 'Mystère']",en,38.874,2015-09-03,22586863,101,6.394,2006
678287,0,"['Animation', 'Familial', 'Comédie', 'Aventure']",en,38.85,2022-04-28,1379888,90,5.4,61
339877,5500000,"['Animation', 'Drame', 'Mystère', 'Histoire']",en,38.847,2017-06-22,42187665,94,8.0,2229
576845,43000000,"['Horreur', 'Mystère', 'Thriller']",en,38.836,2021-10-21,22957625,117,7.4,2444
1010820,0,"['Animation', 'Familial', 'Comédie', 'Science-Fiction']",en,38.83,2022-08-10,0,5,7.195,199
506763,0,"['Mystère', 'Fantastique', 'Aventure', 'Action']",zh,38.822,2018-07-27,84168923,135,6.3,158
885110,250000,"['Guerre', 'Histoire', 'Drame']",en,38.814,2021-11-04,0,105,6.5,126
399402,40000000,"['Action', 'Thriller']",en,38.803,2018-10-19,31672678,122,6.844,1876
613093,0,"['Comédie', 'Horreur', 'Guerre']",es,38.787,2022-03-11,0,101,6.25,246
751237,0,"['Horreur', 'Mystère']",en,38.778,2022-03-18,2118582,83,5.5,210
698508,0,"['Romance', 'Drame', 'Histoire']",en,38.733,2022-01-21,9100000,129,7.967,242
89,48000000,"['Aventure', 'Action']",en,38.727,1989-05-24,474171806,127,7.838,8815
676705,0,"['Animation', 'Aventure', 'Fantastique', 'Comédie', 'Familial']",fr,38.705,2021-08-11,6813652,89,6.682,151
1029445,0,['Drame'],tl,38.689,2022-10-21,0,118,5.8,4
15512,175000000,"['Animation', 'Familial', 'Aventure', 'Science-Fiction']",en,38.666,2009-03-19,381509870,93,6.202,4126
169917,28000000,"['Crime', 'Drame', 'Mystère', 'Thriller']",en,38.66,2014-09-18,58834384,114,6.318,2550
351819,20000000,"['Romance', 'Comédie']",en,38.647,2016-01-28,21164799,96,4.9,1232
1368,15000000,"['Action', 'Aventure', 'Thriller', 'Guerre']",en,38.641,1982-10-22,125212904,97,7.469,5426
1012837,0,"['Drame', 'Action']",zh,38.605,2023-04-28,0,127,0.0,0
766680,0,['Comédie'],en,38.574,2001-08-21,0,10,5.2,22
256591,50100000,"['Romance', 'Comédie', 'Crime', 'Drame']",en,38.554,2015-02-25,153962963,105,6.884,7112
37645,24000000,"['Drame', 'Crime', 'Thriller']",fr,38.547,2010-03-23,0,115,6.656,1077
664469,80000000,"['Comédie', 'Crime', 'Thriller', 'Mystère', 'Histoire']",en,38.526,2022-09-27,31245810,134,6.127,966
741074,0,"['Animation', 'Familial', 'Comédie', 'Fantastique']",en,38.517,2020-10-23,0,8,6.9,470
47327,50000000,"['Fantastique', 'Thriller', 'Action', 'Crime']",en,38.516,2011-02-24,40909909,104,5.481,1629
72808,0,"['Drame', 'Romance']",it,38.487,1991-08-21,0,90,5.426,34
273481,30000000,"['Action', 'Crime', 'Thriller']",en,38.472,2015-09-17,84872444,122,7.387,7551
948,325000,"['Horreur', 'Thriller']",en,38.461,1978-10-24,70274000,91,7.569,4785
10634,3500000,['Comédie'],en,38.453,1995-04-26,28215918,87,7.145,1509
9753,9000000,"['Thriller', 'Mystère', 'Drame', 'Romance']",en,38.433,2006-05-05,0,95,5.304,194
72710,44000000,"['Action', 'Aventure', 'Romance', 'Science-Fiction', 'Thriller']",en,38.409,2013-03-22,63327201,125,6.29,3708
158015,3000000,"['Science-Fiction', 'Horreur', 'Thriller']",en,38.407,2013-05-31,89328627,85,6.255,7653
18861,0,"['Aventure', 'Animation', 'Action']",ja,38.369,2006-08-05,3224000,95,7.026,287
28178,16000000,"['Drame', 'Familial']",en,38.356,2009-06-08,46749646,92,8.006,6070
464889,0,['Action'],en,38.343,2017-10-03,0,90,6.51,259
395990,30000000,"['Action', 'Crime', 'Drame', 'Thriller']",en,38.329,2018-03-02,34017028,109,6.124,2304
723419,0,"['Drame', 'Thriller', 'Horreur']",en,38.307,2022-10-05,0,104,6.526,608
962232,0,"['Romance', 'Drame']",pt,38.302,2022-10-27,0,126,8.0,237
51828,15000000,"['Drame', 'Romance']",en,38.297,2011-03-02,59389433,106,7.413,3795
24,30000000,"['Action', 'Crime']",en,38.287,2003-10-10,180906076,110,7.971,15711
28005,3000000,"['Drame', 'Histoire', 'Romance']",en,38.265,1996-09-11,4109095,117,5.745,145
2289,79000000,"['Drame', 'Guerre', 'Histoire', 'Aventure', 'Romance']",en,38.259,2003-12-24,173013509,148,6.922,1553
1009921,0,[],zh,38.219,2022-07-29,0,0,2.0,1
9837,70000000,"['Aventure', 'Animation', 'Drame', 'Familial']",en,38.215,1998-12-16,218613188,99,7.2,3514
228165,74000000,"['Familial', 'Aventure', 'Comédie', 'Fantastique', 'Animation']",en,38.205,2015-01-28,311594032,93,6.05,2103
207,16400000,['Drame'],en,38.197,1989-06-02,235860116,128,8.317,9907
64635,125000000,"['Action', 'Science-Fiction', 'Thriller']",en,38.193,2012-08-02,198802074,121,5.977,4972
672582,0,['Horreur'],en,38.188,2021-06-30,1900000,85,6.185,803
11322,100000000,"['Action', 'Crime']",en,38.16,2009-07-01,214104620,133,6.676,4006
5174,140000000,"['Action', 'Comédie', 'Crime']",en,38.156,2007-08-08,258022233,91,6.423,2770
952374,0,['Thriller'],en,38.086,2022-04-29,0,95,5.8,22
9297,75000000,"['Animation', 'Comédie', 'Familial', 'Fantastique']",en,38.086,2006-06-30,140175006,91,6.653,3493
9444,53000000,"['Animation', 'Familial', 'Fantastique', 'Aventure']",en,38.074,1997-11-20,139804348,90,7.611,4834
864692,63000000,"['Action', 'Aventure', 'Thriller']",hi,38.073,2023-01-25,112000000,146,6.724,76
67395,0,"['Action', 'Thriller']",en,38.07,1998-01-27,0,98,6.319,116
601,10500000,"['Science-Fiction', 'Aventure', 'Familial', 'Fantastique']",en,38.039,1982-06-11,792965500,115,7.507,10154
44874,0,"['Familial', 'Animation']",en,38.022,2010-09-14,0,82,7.195,670
714888,0,"['Drame', 'Histoire']",es,37.989,2022-09-29,871621,141,8.03,427
506680,0,['Drame'],en,37.984,2018-09-14,0,98,6.9,118
585216,15000000,"['Horreur', 'Thriller', 'Mystère']",en,37.982,2021-07-01,65774490,87,6.661,1517
676,140000000,"['Action', 'Guerre', 'Histoire', 'Romance', 'Drame']",en,37.978,2001-05-21,449220945,178,6.938,5727
381289,22000000,"['Aventure', 'Comédie', 'Fantastique', 'Familial', 'Drame']",en,37.969,2017-01-19,205035819,99,7.61,2987
247136,0,"['Drame', 'Romance']",ja,37.914,2009-03-27,0,85,5.65,10
252,3000000,"['Familial', 'Fantastique', 'Comédie']",en,37.894,1971-06-29,4000000,100,7.478,2965
10158,31000000,"['Comédie', 'Drame']",en,37.892,1992-03-26,90753806,115,6.625,1109
70160,75000000,"['Science-Fiction', 'Aventure', 'Fantastique']",en,37.891,2012-03-12,694394724,142,7.189,20170
938567,0,"['Animation', 'Comédie', 'Romance']",ja,37.887,2022-06-10,0,73,8.6,102
9948,24000000,"['Aventure', 'Animation', 'Comédie', 'Familial']",en,37.858,2006-11-09,0,69,6.054,587
215,4000000,['Horreur'],en,37.846,2005-10-28,147748505,95,6.557,4593
573164,0,"['Animation', 'Comédie', 'Aventure', 'Familial']",es,37.782,2021-08-12,3500000,88,7.9,340
967,12000000,"['Histoire', 'Guerre', 'Drame', 'Aventure']",en,37.778,1960-10-13,60000000,181,7.55,1843
978436,0,"['Drame', 'Action', 'Aventure']",tr,37.763,2022-03-11,568828,122,5.056,18
52001,0,"['Drame', 'Horreur', 'Thriller']",en,37.76,2012-03-11,0,84,5.387,133
952217,0,"['Animation', 'Comédie', 'Familial']",en,37.756,2022-06-13,0,77,7.0,75
375366,5005600,"['Drame', 'Horreur', 'Thriller', 'Science-Fiction']",en,37.751,2016-09-23,0,111,6.538,1773
138697,3000000,"['Romance', 'Comédie', 'Drame']",en,37.713,2013-09-12,0,90,5.982,3959
6114,40000000,"['Romance', 'Horreur']",en,37.702,1992-11-13,215862692,130,7.447,4445
200727,0,"['Comédie', 'Romance', 'Drame']",en,37.686,2014-10-16,4439431,103,7.837,5773
628,60000000,"['Horreur', 'Drame', 'Fantastique']",en,37.639,1994-11-11,223664608,123,7.377,5146
402900,70000000,"['Crime', 'Comédie', 'Action']",en,37.629,2018-06-07,297718711,110,6.989,7556
2454,225000000,"['Aventure', 'Familial', 'Fantastique']",en,37.547,2008-05-15,419665568,143,6.613,5733
43074,144000000,"['Action', 'Fantastique', 'Comédie']",en,37.519,2016-07-14,229147509,117,5.371,5821
